turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,dinero_antes_compra,dinero_despues_compra,propiedades_antes,propiedades_despues
294,2,bob,3,3,6,38,4,si,morado2,propiedad,60,morado,no,8620,8620,7,7
295,3,carla,2,3,5,24,29,no,impuesto3,impuesto,100,ninguno,no,8660,8660,6,6
296,4,diego,1,2,3,7,10,no,gris3,propiedad,120,gris,no,9340,9340,4,4
297,1,ana,5,5,10,13,23,no,suerte4,suerte,0,ninguno,no,7990,7990,9,9
298,2,bob,4,3,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,8620,8620,7,7
299,3,carla,5,2,7,29,36,no,estacion4,estacion,200,estacion,no,8660,8660,6,6
300,4,diego,6,1,7,10,17,no,naranja1,propiedad,180,naranja,no,9340,9340,4,4
301,1,ana,2,1,3,23,26,no,estacion3,estacion,200,estacion,no,7990,7990,9,9
302,2,bob,5,1,6,11,17,no,naranja1,propiedad,180,naranja,no,8620,8620,7,7
303,3,carla,5,4,9,36,5,si,impuesto1,impuesto,200,ninguno,no,8660,8660,6,6
304,4,diego,4,2,6,17,23,no,suerte4,suerte,0,ninguno,no,9340,9340,4,4
305,1,ana,1,6,7,26,33,no,verde2,propiedad,300,verde,no,7990,7990,9,9
306,2,bob,2,1,3,17,20,no,naranja3,propiedad,200,naranja,no,8620,8620,7,7
307,3,carla,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,8660,8660,6,6
308,4,diego,4,1,5,23,28,no,amarillo2,propiedad,260,amarillo,no,9340,9340,4,4
309,1,ana,2,4,6,33,39,no,impuesto4,impuesto,100,ninguno,no,7990,7990,9,9
310,2,bob,3,6,9,20,29,no,impuesto3,impuesto,100,ninguno,no,8620,8620,7,7
311,3,carla,4,4,8,13,21,no,parking,parking,0,ninguno,no,8660,8660,6,6
312,4,diego,4,4,8,28,36,no,estacion4,estacion,200,estacion,no,9340,9340,4,4
313,1,ana,6,3,9,39,8,si,suerte2,suerte,0,ninguno,no,7990,7990,9,9
314,2,bob,1,2,3,29,32,no,verde1,propiedad,300,verde,no,8620,8620,7,7
315,3,carla,5,6,11,21,32,no,verde1,propiedad,300,verde,no,8660,8660,6,6
316,4,diego,5,4,9,36,5,si,impuesto1,impuesto,200,ninguno,no,9340,9340,4,4
317,1,ana,4,1,5,8,13,no,impuesto2,impuesto,150,ninguno,no,7990,7990,9,9
318,2,bob,2,5,7,32,39,no,impuesto4,impuesto,100,ninguno,no,8620,8620,7,7
319,3,carla,1,1,2,32,34,no,suerte5,suerte,0,ninguno,no,8660,8660,6,6
320,4,diego,2,5,7,5,12,no,rosa1,propiedad,140,rosa,no,9340,9340,4,4
321,1,ana,1,6,7,13,20,no,naranja3,propiedad,200,naranja,no,7990,7990,9,9
322,2,bob,3,5,8,39,7,si,gris1,propiedad,100,gris,no,8620,8620,7,7
323,3,carla,5,3,8,34,2,si,morado1,propiedad,60,morado,no,8660,8660,6,6
324,4,diego,4,3,7,12,19,no,naranja2,propiedad,180,naranja,no,9340,9340,4,4
325,1,ana,5,2,7,20,27,no,amarillo1,propiedad,260,amarillo,no,7990,7990,9,9
326,2,bob,6,4,10,7,17,no,naranja1,propiedad,180,naranja,no,8620,8620,7,7
327,3,carla,6,6,12,2,14,no,rosa2,propiedad,140,rosa,no,8660,8660,6,6
328,4,diego,5,5,10,19,29,no,impuesto3,impuesto,100,ninguno,no,9340,9340,4,4
329,1,ana,1,2,3,27,30,no,amarillo3,propiedad,280,amarillo,no,7990,7990,9,9
330,2,bob,2,4,6,17,23,no,suerte4,suerte,0,ninguno,no,8620,8620,7,7
331,3,carla,3,6,9,14,23,no,suerte4,suerte,0,ninguno,no,8660,8660,6,6
332,4,diego,4,2,6,29,35,no,verde3,propiedad,320,verde,no,9340,9340,4,4
333,1,ana,3,6,9,30,39,no,impuesto4,impuesto,100,ninguno,no,7990,7990,9,9
334,2,bob,3,5,8,23,31,no,carcel,carcel,0,ninguno,no,8620,8620,7,7
335,3,carla,1,1,2,23,25,no,rojo3,propiedad,240,rojo,no,8660,8660,6,6
336,4,diego,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,9340,9340,4,4
337,1,ana,3,5,8,39,7,si,gris1,propiedad,100,gris,no,7990,7990,9,9
338,2,bob,3,2,5,31,36,no,estacion4,estacion,200,estacion,no,8620,8620,7,7
339,3,carla,6,2,8,25,33,no,verde2,propiedad,300,verde,no,8660,8660,6,6
340,4,diego,3,2,5,3,8,no,suerte2,suerte,0,ninguno,no,9340,9340,4,4
341,1,ana,2,5,7,7,14,no,rosa2,propiedad,140,rosa,no,7990,7990,9,9
342,2,bob,2,1,3,36,39,no,impuesto4,impuesto,100,ninguno,no,8620,8620,7,7
343,3,carla,6,4,10,33,3,si,suerte1,suerte,0,ninguno,no,8660,8660,6,6
344,4,diego,3,4,7,8,15,no,rosa3,propiedad,160,rosa,no,9340,9340,4,4
345,1,ana,1,5,6,14,20,no,naranja3,propiedad,200,naranja,no,7990,7990,9,9
346,2,bob,3,3,6,39,5,si,impuesto1,impuesto,200,ninguno,no,8620,8620,7,7
347,3,carla,3,2,5,3,8,no,suerte2,suerte,0,ninguno,no,8660,8660,6,6
348,4,diego,5,4,9,15,24,no,rojo2,propiedad,220,rojo,no,9340,9340,4,4
349,1,ana,5,2,7,20,27,no,amarillo1,propiedad,260,amarillo,no,7990,7990,9,9
350,2,bob,4,4,8,5,13,no,impuesto2,impuesto,150,ninguno,no,8620,8620,7,7
351,3,carla,3,6,9,8,17,no,naranja1,propiedad,180,naranja,no,8660,8660,6,6
352,4,diego,6,3,9,24,33,no,verde2,propiedad,300,verde,no,9340,9340,4,4
353,1,ana,5,6,11,27,38,no,azul1,propiedad,350,azul,no,7990,7990,9,9
354,2,bob,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,8620,8620,7,7
355,3,carla,2,3,5,17,22,no,rojo1,propiedad,220,rojo,no,8660,8660,6,6
356,4,diego,1,6,7,33,40,no,azul2,propiedad,400,azul,no,9340,9340,4,4
357,1,ana,6,1,7,38,5,si,impuesto1,impuesto,200,ninguno,no,7990,7990,9,9
358,2,bob,1,5,6,19,25,no,rojo3,propiedad,240,rojo,no,8620,8620,7,7
359,3,carla,4,3,7,22,29,no,impuesto3,impuesto,100,ninguno,no,8660,8660,6,6
360,4,diego,5,6,11,40,11,si,visita_carcel,visita_carcel,0,ninguno,no,9340,9340,4,4
361,1,ana,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,7990,7990,9,9
362,2,bob,2,4,6,25,31,no,carcel,carcel,0,ninguno,no,8620,8620,7,7
363,3,carla,4,3,7,29,36,no,estacion4,estacion,200,estacion,no,8660,8660,6,6
364,4,diego,1,3,4,11,15,no,rosa3,propiedad,160,rosa,no,9340,9340,4,4
365,1,ana,4,4,8,13,21,no,parking,parking,0,ninguno,no,7990,7990,9,9
366,2,bob,3,2,5,31,36,no,estacion4,estacion,200,estacion,no,8620,8620,7,7
367,3,carla,3,4,7,36,3,si,suerte1,suerte,0,ninguno,no,8660,8660,6,6
368,4,diego,2,3,5,15,20,no,naranja3,propiedad,200,naranja,no,9340,9340,4,4
369,1,ana,3,1,4,21,25,no,rojo3,propiedad,240,rojo,no,7990,7990,9,9
370,2,bob,6,2,8,36,4,si,morado2,propiedad,60,morado,no,8620,8620,7,7
371,3,carla,5,1,6,3,9,no,gris2,propiedad,100,gris,no,8660,8660,6,6
372,4,diego,1,1,2,20,22,no,rojo1,propiedad,220,rojo,no,9340,9340,4,4
373,1,ana,4,1,5,25,30,no,amarillo3,propiedad,280,amarillo,no,7990,7990,9,9
374,2,bob,1,5,6,4,10,no,gris3,propiedad,120,gris,no,8620,8620,7,7
375,3,carla,4,6,10,9,19,no,naranja2,propiedad,180,naranja,no,8660,8660,6,6
376,4,diego,2,1,3,22,25,no,rojo3,propiedad,240,rojo,no,9340,9340,4,4
377,1,ana,6,5,11,30,1,si,salida,salida,0,ninguno,no,7990,7990,9,9
378,2,bob,2,1,3,10,13,no,impuesto2,impuesto,150,ninguno,no,8620,8620,7,7
379,3,carla,6,4,10,19,29,no,impuesto3,impuesto,100,ninguno,no,8660,8660,6,6
380,4,diego,5,3,8,25,33,no,verde2,propiedad,300,verde,no,9340,9340,4,4
381,1,ana,1,2,3,1,4,no,morado2,propiedad,60,morado,no,7990,7990,9,9
382,2,bob,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,8620,8620,7,7
383,3,carla,1,4,5,29,34,no,suerte5,suerte,0,ninguno,no,8660,8660,6,6
384,4,diego,5,6,11,33,4,si,morado2,propiedad,60,morado,no,9340,9340,4,4
385,1,ana,4,2,6,4,10,no,gris3,propiedad,120,gris,no,7990,7990,9,9
386,2,bob,3,6,9,20,29,no,impuesto3,impuesto,100,ninguno,no,8620,8620,7,7
387,3,carla,2,4,6,34,40,no,azul2,propiedad,400,azul,no,8660,8660,6,6
388,4,diego,6,1,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,9340,9340,4,4
389,1,ana,5,1,6,10,16,no,estacion2,estacion,200,estacion,no,7990,7990,9,9
390,2,bob,1,1,2,29,31,no,carcel,carcel,0,ninguno,no,8620,8620,7,7
391,3,carla,4,5,9,40,9,si,gris2,propiedad,100,gris,no,8660,8660,6,6
392,4,diego,2,5,7,11,18,no,suerte3,suerte,0,ninguno,no,9340,9340,4,4
393,1,ana,3,5,8,16,24,no,rojo2,propiedad,220,rojo,no,7990,7990,9,9
394,2,bob,2,6,8,31,39,no,impuesto4,impuesto,100,ninguno,no,8620,8620,7,7
395,3,carla,2,2,4,9,13,no,impuesto2,impuesto,150,ninguno,no,8660,8660,6,6
396,4,diego,5,6,11,18,29,no,impuesto3,impuesto,100,ninguno,no,9340,9340,4,4
397,1,ana,3,4,7,24,31,no,carcel,carcel,0,ninguno,no,7990,7990,9,9
398,2,bob,6,1,7,39,6,si,estacion1,estacion,200,estacion,no,8620,8620,7,7
399,3,carla,2,3,5,13,18,no,suerte3,suerte,0,ninguno,no,8660,8660,6,6
400,4,diego,6,2,8,29,37,no,suerte6,suerte,0,ninguno,no,9340,9340,4,4
